transform	maxChar	path	score	size	text
log1p	300	gutenberg/6/8/7/7/68778/old/68778-0.txt	3944.66	299	“OLD ENGLISH” CHART A B C D E F G H I J K L M N O P Q R S T U V W X Y Z 1 2 3 4 5 6 7 8 9 0 & $ &c. abcdefghijklmnopqrst uvwxyz.,[symbols] Jewelry = Plates used by permission of Ely & Walker Dry Goods Co., St. Louis.] DESCRIPTIONS OF PRACTICAL CARDS Card No. 1. Size 8½×17½ inches. Light tan mottled
log1p	300	gutenberg/1/3/8/1383/old/pmgm310.txt	3944.36	298	contribution you can think of. Money should be paid to "Project Gutenberg Association / Carnegie-Mellon University". *END*THE SMALL PRINT! FOR PUBLIC DOMAIN ETEXTS*Ver.04.29.93*END* Poems by George Meredith--Volume 3 A STAVE OF ROVING TIM (ADDRESSED TO CERTAIN FRIENDLY TRAMPS.) I The wind is East,
log1p	300	gutenberg/1/9/2/8/19285/19285-8.txt	3942.11	299	[Ebook #19285] Language: English Character set encoding: ISO 8859-1 ***START OF THE PROJECT GUTENBERG EBOOK THE PROMULGATION OF UNIVERSAL PEACE*** The Promulgation of Universal Peace by 'Abdu'l-Bah� Edition 1, (September 2006) BAHA'I TERMS OF USE You have permission to freely make and use copies of
log1p	300	gutenberg/1/6/4/1645/old/rmalm10.txt	3940.59	298	to "Project Gutenberg Association / Carnegie-Mellon University". *END*THE SMALL PRINT! FOR PUBLIC DOMAIN ETEXTS*Ver.04.29.93*END* This etext was prepared from the 1885 Kegan Paul, Trench & Co. edition by David Price, email ccx074@coventry.ac.uk Rhymes a la Mode BALLADE DEDICATORY--TO MRS. ELTON OF
log1p	300	gutenberg/3/9/3/6/39367/39367-8.txt	3940.22	298	Release Date: April 4, 2012 [EBook #39367] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK CATHOLIC WORLD, VOLUME I, 1-6 *** Produced by Don Kostuch [Transcriber's notes] This text is derived from http://www.archive.org/details/catholicworld01pauluoft
log1p	300	gutenberg/4/7/7/4/47746/47746.txt	3940.19	300	Date: December 22, 2014 [eBook #47746] Language: English Character set encoding: ISO-646-US (US-ASCII) ***START OF THE PROJECT GUTENBERG EBOOK CAMPFIRE AND BATTLEFIELD*** E-text prepared by Ron Swanson Note: Project Gutenberg also has an HTML version of this file which includes the numerous original
log1p	300	gutenberg/4/1/4/9/41494/old/41494-8.txt	3939.99	300	at www.gutenberg.org Title: Aikakausien vaihteessa Historiallisia kertomuksia Author: Ky�sti Wilkuna Release Date: November 26, 2012 [eBook #41494] Language: Finnish Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK AIKAKAUSIEN VAIHTEESSA*** E-text prepared by Tapio Riikonen
log1p	300	gutenberg/3/7/5/8/37589/37589.txt	3939.82	297	http://www.archive.org/details/throughmagicglas00buck [Illustration: For Description see Page 152 Frontispiece THE GREAT NEBULA OF ORION From a photograph taken on February 4th, 1889 by Mr Isaac Roberts.] THROUGH MAGIC GLASSES AND OTHER LECTURES A Sequel to The Fairyland of Science by ARABELLA B.
log1p	300	gutenberg/3/7/5/8/37589/37589-8.txt	3939.82	297	http://www.archive.org/details/throughmagicglas00buck [Illustration: For Description see Page 152 Frontispiece THE GREAT NEBULA OF ORION From a photograph taken on February 4th, 1889 by Mr Isaac Roberts.] THROUGH MAGIC GLASSES AND OTHER LECTURES A Sequel to The Fairyland of Science by ARABELLA B.
log1p	300	gutenberg/1/7/2/6/17267/17267-8.txt	3938.87	296	December 9, 2005 [EBook #17267] Language: French Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK ANG�LINE DE MONTBRUN *** This text was adapted from that found at the Biblioth�que virtuelle (http://www.fsj.ualberta.ca/biblio/default.htm) Thank you to Donald Ipperciel
log1p	300	gutenberg/5/4/6/8/54681/old/54681-8.txt	3937.77	300	Author: Konrad Lehtim�ki Release Date: May 8, 2017 [eBook #54681] Language: Finnish Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK KUOLEMA*** E-text prepared by Tapio Riikonen KUOLEMA Novelleja Kirj. KONRAD LEHTIM�KI Helsingiss�, Kustannusosakeyhti� Otava, 1915. SIS�LLYS.
log1p	300	gutenberg/3/4/2/9/34294/34294-8.txt	3937.23	300	Birds Illustrated by Color Photography [February, 1898] A Monthly Serial designed to Promote Knowledge of Bird-Life Author: Various Release Date: November 12, 2010 [EBook #34294] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK BIRDS ILLUSTRATED BY COLOR
log1p	300	gutenberg/2/8/0/2/28027/old/28027-8.txt	3936.26	300	February 8, 2009 [eBook #28027] Language: English Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK DWELLERS IN ARCADY*** E-text prepared by Annie McGuire Note: Project Gutenberg also has an HTML version of this file which includes the original illustrations. See 28027-h.htm
log1p	300	gutenberg/1/7/0/2/17021/17021.txt	3935.51	299	Evolution of the Escapement in Horology Author: Anonymous Release Date: November 6, 2005 [eBook #17021] Language: English Character set encoding: ISO-646-US (US-ASCII) ***START OF THE PROJECT GUTENBERG EBOOK WATCH AND CLOCK ESCAPEMENTS*** E-text prepared by Robert Cicconetti, Janet Blenkinship, and
log1p	300	gutenberg/1/0/4/9/10497/10497.txt	3934.98	300	18, 2003 [eBook #10497] Language: English Character set encoding: US-ASCII ***START OF THE PROJECT GUTENBERG EBOOK AUDIO: BATTLE HYMN OF THE REPUBLIC*** Provided by McGuinn's Folk Den (http://www.ibiblio.org/jimmy/folkden) The Battle Hymn of the Republic (Traditional) (lyrics by Julia War Howe) Mine
log1p	300	gutenberg/1/0/4/9/10497/old/10497.txt	3934.98	300	18, 2003 [eBook #10497] Language: English Character set encoding: US-ASCII ***START OF THE PROJECT GUTENBERG EBOOK AUDIO: BATTLE HYMN OF THE REPUBLIC*** Provided by McGuinn's Folk Den (http://www.ibiblio.org/jimmy/folkden) The Battle Hymn of the Republic (Traditional) (lyrics by Julia War Howe) Mine
log1p	300	gutenberg/2/1/9/7/21979/21979.txt	3934.90	300	30, 2007 [eBook #21979] Language: English Character set encoding: ISO-646-US (US-ASCII) ***START OF THE PROJECT GUTENBERG EBOOK FOR NAME AND FAME*** E-text prepared by Martin Robb Note: Project Gutenberg also has an HTML version of this file which includes the original illustrations. See 21979-h.htm
log1p	300	gutenberg/5/1/1/4/51146/old/51146-8.txt	3934.31	300	historia II Puhen�ytt�m�n alkuvuodet ja suomalainen ooppera. 1872-79 Author: Eliel Aspelin-Haapkyl� Release Date: February 8, 2016 [eBook #51146] Language: Finnish Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK SUOMALAISEN TEATTERIN HISTORIA II*** E-text prepared by Tapio
log1p	300	gutenberg/3/0/6/8/30682/30682.txt	3933.98	295	Ottiwell Gifford-Bennet Release Date: December 14, 2009 [eBook #30682] Language: English Character set encoding: ISO-646-US (US-ASCII) ***START OF THE PROJECT GUTENBERG EBOOK BUXTON AND ITS MEDICINAL WATERS*** Transcribed from the 1892 John Heywood edition by David Price, email ccx074@pglaf.org
log1p	300	gutenberg/1/5/2/9/15292/15292-8.txt	3933.37	300	March 8, 2005 [EBook #15292] Language: Finnish Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK KATRI HOLM *** Produced by Matti J�rvinen and Tuija Lindholm. Katri Holm Kertomus �ideille kirjoittanut Mathilda Roos. Suomennos. "Viisas vaimo rakentaa talonsa". Sananl. 14:1.
log1p	300	gutenberg/1/0/8/1081/old/old/dsols10.txt	3933.19	300	public domain etexts, royalty free copyright licenses, and every other sort of contribution you can think of. Money should be paid to "Project Gutenberg Association / Carnegie-Mellon University". *END*THE SMALL PRINT! FOR PUBLIC DOMAIN ETEXTS*Ver.04.29.93*END* DEAD SOULS By Nikolai Vasilievich Gogol
log1p	300	gutenberg/2/7/9/2/27928/27928-8.txt	3932.64	299	2009 [EBook #27928] Language: Polish Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK POBUDKA *** Produced by Ewa "czupirek" Jaros from images generously made available by CBN Polona - http://www.polona.pl BIBLJOTEKA ZOLNIERZA-OBYWATELA N^o 6.(b). Trzeba z zywymi naprz�d
log1p	300	gutenberg/2/0/1/3/20137/20137.txt	3931.89	298	A Comparative View of Religions Author: Johannes Henricus Scholten Release Date: December 19, 2006 [eBook #20137] Language: English Character set encoding: ISO-646-US (US-ASCII) ***START OF THE PROJECT GUTENBERG EBOOK A COMPARATIVE VIEW OF RELIGIONS*** E-text prepared by Marilynda Fraser-Cunliffe,
log1p	300	gutenberg/1/8/6/8/18683/18683.txt	3931.34	300	William Perry Brown Release Date: June 26, 2006 [eBook #18683] Language: English Character set encoding: ISO-646-US (US-ASCII) ***START OF THE PROJECT GUTENBERG EBOOK RALPH GRANGER'S FORTUNES*** E-text prepared by Al Haines Note: Project Gutenberg also has an HTML version of this file which includes
log1p	300	gutenberg/5/9/4/3/59435/59435-8.txt	3930.75	298	May 4, 2019 [eBook #59435] Language: Finnish Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK PHAIDROS*** E-text prepared by Tapio Riikonen PHAIDROS Kirj. PLATON Suomentanut Niilo Lehmuskoski Porvoossa, Werner S�derstr�m Osakeyhti�, 1920. JOHDANTO. Phaidros-dialogi tuntuu
log1p	300	gutenberg/5/0/4/5/50452/old/50452-8.txt	3930.72	300	country where you are located before using this ebook. Title: Viestini menneilt� sukupolvilta Author: Matilda Roslin-Kalliola Release Date: November 14, 2015 [eBook #50452] Language: Finnish Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK VIESTINI MENNEILT� SUKUPOLVILTA***
log1p	300	gutenberg/2/2/7/2272/old/guian10.txt	3929.81	299	think of. Money should be paid to "Project Gutenberg Association / Carnegie-Mellon University". *END*THE SMALL PRINT! FOR PUBLIC DOMAIN ETEXTS*Ver.04.29.93*END* Etext prepared by Dagny, dagnyj@hotmail.com and John Bickers, jbickers@templar.actrix.gen.nz THE DISCOVERY OF GUIANA By Sir Walter Raleigh
log1p	300	gutenberg/4/2/1/2/42129/old/42129.txt	3929.51	298	and Descriptive Account of the British Post-Office Author: William Lewins Release Date: February 18, 2013 [eBook #42129] Language: English Character set encoding: ISO-646-US (US-ASCII) ***START OF THE PROJECT GUTENBERG EBOOK HER MAJESTY'S MAILS*** E-text prepared by Adrian Mastronardi, Paul Clark,
log1p	300	gutenberg/1/0/4/9/10499/10499.txt	3929.25	300	December 19, 2003 [eBook #10499] Language: English Character set encoding: US-ASCII ***START OF THE PROJECT GUTENBERG EBOOK AUDIO: DELIA'S GONE*** Provided by McGuinn's Folk Den (http://www.ibiblio.org/jimmy/folkden) Delia's Gone (Traditional, not Johnny Cash who wrote different lyrics with the same
log1p	300	gutenberg/1/0/4/9/10499/old/10499.txt	3929.25	300	December 19, 2003 [eBook #10499] Language: English Character set encoding: US-ASCII ***START OF THE PROJECT GUTENBERG EBOOK AUDIO: DELIA'S GONE*** Provided by McGuinn's Folk Den (http://www.ibiblio.org/jimmy/folkden) Delia's Gone (Traditional, not Johnny Cash who wrote different lyrics with the same
log1p	300	gutenberg/3/1/0/2/31024/31024.txt	3928.61	300	Johann Friedrich, 1677. (_U. S. National Museum, Paul A. Straub coll.; Smithsonian photo 43334-C._)] MINE-PUMPING MACHINERY ILLUSTRATED BY BRUNSWICK MULTIPLE TALERS These large silver coins weighing up to 15 ounces were first issued in 1574 in Brunswick by Duke Julius (1568-1589) of the Wolfenbuttel
log1p	300	gutenberg/3/1/0/2/31024/31024-8.txt	3928.61	300	Johann Friedrich, 1677. (_U. S. National Museum, Paul A. Straub coll.; Smithsonian photo 43334-C._)] MINE-PUMPING MACHINERY ILLUSTRATED BY BRUNSWICK MULTIPLE TALERS These large silver coins weighing up to 15 ounces were first issued in 1574 in Brunswick by Duke Julius (1568-1589) of the Wolfenbuttel
log1p	300	gutenberg/6/3/5/9/63595/old/63595-8.txt	3928.18	300	Title: Syntym�, lapsuus ja kuolema Vienan Karjalan tapoja ja uskomuksia Author: Samuli Paulaharju Release Date: November 1, 2020 [eBook #63595] Language: Finnish Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK SYNTYM�, LAPSUUS JA KUOLEMA*** E-text prepared by Jari Koivisto
